STUDENT_ID	PRE_STATE	ACTION	POST_STATE
JANASH-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	ADD	"Q>T,~TvS,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-0	"Q>T,~TvS,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	DS	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@pv~R,~p\~R#~R\~RvN#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@pv~R,~p\~R#~R\~RvN#"	INST	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)v~R,~(~T&S)\~R#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)v~R,~(~T&S)\~R#"	Del	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
JANASH-0	"Q>T,~T,(Q>T)&~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
JANASH-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>q,~q\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@Q>T,~T\~Q#~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
KRABAR-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"	DS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~Rvq,~q\~R#~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~Rvq,~q\~R#~R\~RvN#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~RvS,~S\~R#~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~RvS,~S\~R#~R\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"	DS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@pv~R,~p\~R#~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@pv~R,~p\~R#~R\~RvN#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#(~T&S)v~R,~(~T&S)\~R#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#(~T&S)v~R,~(~T&S)\~R#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~QvP)>S),@~R\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	HS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	HS	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
KRABAR-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-1	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	CD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(p>~R)&(r>N),pvr\~RvN#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(~Q>~R)&(r>N),~Qvr\~RvN#"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(~Q>~R)&(r>N),~Qvr\~RvN#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(~Q>~R)&(P>N),~QvP\~RvN#"
KRABAR-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@(~Q>~R)&(P>N),~QvP\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	SIMP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~T&S)>~R),@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~T&S)>~R),@~R\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~T&S)>~R),@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,((~T&S)>~R)&((~T&S)>~R),@~R\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S&~T,S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	SIMP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	ADD	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	ADD	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	ADD	"S,Q>T,~TvS,~T,~QvP,~Q,(~TvS)v(~T&S),(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~TvS)v(~T&S),(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~TvS,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	Del	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
JAALLEN2-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
PSCOTT1-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
PSCOTT1-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#~Q\~QvP#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CBROW208-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
CBROW208-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CBROW208-0	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CBROW208-0	"S,Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	CONJ	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CBROW208-0	"S,Q>T,~T&S,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
CBROW208-0	"S,Q>T,~T&S,~T,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"S,Q>T,~T&S,~T,~RvN,~R,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	MP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	SIMP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	IMPL	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Qv(QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-0	"Q>T,~T,~Qv(QvP),~Q,(~T&S)>~R,(~QvP)>S,@"	DS	"Q>T,~T,~Qv(QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-1	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-1	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"
APHILL78-1	"Q>T,~T,~Qv(~QvP),~Q,(~T&S)>~R,(~QvP)>S,@"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
LKENDAL5-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@N\~RvN#"	Del	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@"	ADD	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#"	MP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@p>~R,p\~R#~R\~RvN#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~R\~RvN#(~T&S)>~R,~T&S\~R#"	CONJ	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	MP	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@p>S,p\S#~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#"	INST	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
LKENDAL5-0	"Q>T,~T,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"	ADD	"Q>T,~T,~QvP,~Q,(~T&S)>~R,(~QvP)>S,@~T,S\~T&S#~R\~RvN#(~T&S)>~R,~T&S\~R#(~QvP)>S,~QvP\S#"
CPERROT4-0	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"	MT	"Q>T,~T,(~T&S)>~R,(~QvP)>S,@"
